4146,0.0,114

5804,0.0,114

6839,0.0,114

8101,0.0,114

9103,0.0,11411374

12574,0.0,114

15797,0.0,114

16799,0.0,114

18102,0.0,113

4220,0.0,113

5261,0.0,114

6518,0.0,114

9217,0.0,113

10216,0.0,114

14215,0.0,113

15212,0.0,114

19213,0.0,113

20512,0.0,113

21509,0.0,113

23023,0.0,113

24208,0.0,113

25208,0.0,113

26246,0.0,113

27981,0.0,113

29209,0.0,113

31526,0.0,113

36501,0.0,113

39201,0.0,113

40202,0.0,113

42202,0.0,113

43199,0.0,113

44198,0.0,113

45501,0.0,113

46498,0.0,113

49197,0.0,113

51195,0.0,113

52976,0.0,113

56229,0.0,113

57974,0.0,113

59196,0.0,113

60226,0.0,113

61492,0.0,113

64225,0.0,113

66490,0.0,113

68007,0.0,113

69188,0.0,113

71226,0.0,113

72968,0.0,113

4162,0.0,113

6836,0.0,113

7836,0.0,113

9833,0.0,113

11868,0.0,113

13127,0.0,113

14129,0.0,113

18867,0.0,113

20600,0.0,113

21827,0.0,113

22866,0.0,113

24828,0.0,113

25891,0.0,113

27144,0.0,113

28120,0.0,113

29155,0.0,113

30598,0.0,113

32861,0.0,113

34121,0.0,113

35595,0.0,113

36822,0.0,113

39115,0.0,113

40591,0.0,113

41820,0.0,113

42856,0.0,113

44815,0.0,113

48109,0.0,113

49150,0.0,113

50580,0.0,113

51816,0.0,113

53107,0.0,113

54109,0.0,113

55608,0.0,113

56810,0.0,113

61809,0.0,113

63102,0.0,113

64809,0.0,113

66809,0.0,113

67806,0.0,113

68841,0.0,113

70576,0.0,113

71803,0.0,113

74097,0.0,113

75570,0.0,112

76802,0.0,111

78800,0.0,103

80575,0.0,100

81799,0.0,97

83836,0.0,97

85667,44,2.702

86799,0.0,98

88092,0.0,109

89196,11,3.270

90606,0.0,111

91795,0.0,111

92794,0.0,111

93828,0.0,111

96795,0.0,112

99794,0.0,112

100815,0.0,112

102791,0.0,112

103797,0.0,112

105556,0.0,112

106787,0.0,112

108810,0.0,112

109807,0.0,112

111789,0.0,112

112791,0.0,112

113799,0.0,112

116807,0.0,111

118084,0.0,107

119087,0.0,97

120658,37,2.490

121797,0.0,110

129776,0.0,112

130776,0.0,112

131782,0.0,111

133061,0.0,111

134772,0.0,109

136064,0.0,103

137060,0.0,94

140552,0.0,109

141782,0.0,109

143073,0.0,100

144070,0.0,98

145558,0.0,98

146770,0.0,98

147771,0.0,98

149071,0.0,98

150545,0.0,98

152766,0.0,110

154765,0.0,111

155773,0.0,111

156783,0.0,111

158064,0.0,111

159067,0.0,111

160568,0.0,111

162764,0.0,111

163864,15,3.275

164762,0.0,111

166062,0.0,111

167063,0.0,111

168762,0.0,111

169759,0.0,111

171758,0.0,109

173757,0.0,98

174766,0.0,101

176060,0.0,100

177766,0.0,100

178754,0.0,100

179759,0.0,100

181053,0.0,100

182054,0.0,102

183063,0.0,106

184752,0.0,107

185754,0.0,107

186759,0.0,107

188053,0.0,107

189048,0.0,107

190536,0.0,107

192748,0.0,108

193760,0.0,108

196749,0.0,108

197753,0.0,108

199146,44,3.136

200522,0.0,104

201754,0.0,104

203742,0.0,104

204754,0.0,104

205743,0.0,104

206749,0.0,103

207760,0.0,104

210514,0.0,106

211742,0.0,106

212737,0.0,106

213749,0.0,106

214736,0.0,106

215740,0.0,105

216735,0.0,105

218735,0.0,102

219742,0.0,101

221036,0.0,101

222034,0.0,101

223036,0.0,101

224034,0.0,101

225526,0.0,101

226830,44,2.828

227734,0.0,102

228742,0.0,103

229730,0.0,106

230731,0.0,107

232029,0.0,107

233032,0.0,107

234029,0.0,108

235510,0.0,108

237725,0.0,107

238725,0.0,107

239723,0.0,103

241822,44,2.902

243721,0.0,104

244731,0.0,104

246014,0.0,104

247730,0.0,106

249015,0.0,108

250499,0.0,110

253715,0.0,110

254714,0.0,110

256010,0.0,110

256942,39,3.254

258011,0.0,110

259025,0.0,110

260500,0.0,110

261730,0.0,110

263709,0.0,111

265485,0.0,111

266711,0.0,111

267716,0.0,111

269005,0.0,108

272704,0.0,105

273704,0.0,105

274704,0.0,105

275999,0.0,103

277002,0.0,103

278009,0.0,103

279002,0.0,103

280479,0.0,103

282701,0.0,101

